room_number,reviewer,review_content,review_rating,review_date
50405,프돌이,"신촌물총축제 기간에 이용했습니다. 장점: 신촌역에서 매우 가깝고 깔끔함. 가성비 최고. 직원언니가 친절함. 체크인이 빠름. 단점: 엘리베이터 없음. 빗,린스,타올 없음. 방음살짝아쉽. 열쇠가 옛날식이라 너무 큼ㅋ 다음 축제때도 재방문 의사 있습니다.",10.0,2년 전
50405,진도링컨,"이렇게 바다가 한눈에 통창으로 보이는 곳은 처음이예요. 200퍼센트 만족합니다. 깨끗하고, 친절하고, 라운지 풍경도 잊을 수 없을만큼 멋져요!!!",10.0,12시간 전
50405,오랜카라,작년여름휴가때 이용후~^^ 정말오랜만에 이용하게 되었는데 어제는 숙박시설이 모두다 판매완료가 될정도로 체크인할때 줄이 많이 길었지만 직원분들도 바쁘고 정신없어 보이셨지만 한분한분 손님을 대하실때마다 친절하시고^^ 토요일은 날씨가 좋지는 않아서 아쉽지만 그래도 뷰도 좋고 ㅎㅎ편리시설이 잘되어있고 객실청결 상태 정말좋았습니다^^하루 편안하게 정말 잘쉬다가 갑니다^^ 추천해드리고 싶고 다음에또 이용하겠습니다^^,8.8,18일 전
50405,가즈아고고씽,"입실이 3시인데 5시쯤 도착했는데 진짜 너무너무 아까울 정도로 좋았어요ㅜㅜ 방값이 싼것도 아니였지만 그만큼 호텔이 너무 좋아서 시간이 빨리가는게 너무 아쉬웠어요ㅠㅠ 리뷰에 수압이 좀 약하니 미리 얘기하고 가라는 말을 듣고 로비에서 수압이 좀 센방으로 달라고 했더니 남자직원분이 전체 방 수압은 다 똑같다고 하더라구요. 사람마다 수압이 세고 약하고를 느끼는게 달라서 그럴거라는데 제가 직접 써보니 세면대는 괜찮은데 샤워기 수압은 저한테도 확실히 약했어요 ㅎㅎ 물절약때문에 줄여놓으셨는지..이런말들이 있으면 조금 세게 틀어주셨으면 하는 바램입니다~~ 뷰는 정말 말할것도 없이 좋았구요 전반전인 리뷰에 석식뷔페추천이 많아서 1인 60,000원인데 숙박할인해서 53,000원에 먹어봤습니다만...저희 부부는 정말 돈이 아까웠어요ㅜㅜ 가지수도 많지않고 맛도...아쉬웠습니다 정말 방만 좋았어요!",8.6,19일 전
50405,mirim1030,늦은후기올립니다.. 4인가족여행~ 부산찍고 정동진행 겨울바다여행^^ 여기어때 덕분으로 숙소걱정없네요ㅎ 정동진 탑스텐은 늘 가던 숙소지만..가족들과 다시 방문하니 더 없이 좋았습니다^^ 수압이 늘 아쉽지만.. 탑스텐을 선택할수밖에 없어요ㅋㅋㅋ,10.0,25일 전
50406,옹기종기한민소매,시설도 깨끗하니 잘 머물다 갑니다 무엇보다 뷰가 너무 좋아서 제대로 호캉스 했네요 디너 뷔페도 맛있구 음식들도 다양해서 너무 만족스러웠습니다 다음에 다시 놀러오겠습니다 더욱 더 번창하시길 바랍니다,7.0,1개월 전
50406,고양이sz,시설도 좋고 좋습니다~ 객실 컨디션도 훌륭하고 아늑하구요~ 공기청정기랑 객실내 환풍기가 있으니 환기도 잘되구요~ 주차장 넓은것도 장점이네요~ 화장실이랑 객실이 어느정도 분리되어 있어서 쾌적하니 잘 지내고 왔네요~ 강추합니다~ 주변에선 좋은듯해요~ 대박나세요~^^,10.0,1일 전
50406,뿌닝뿌잉,전에 와보고 좋았어서 또 방문했어요 ! 게하도 같이해서 그런지 더 깔끔하고 쾌적합니다 컴퓨터 사양도 좋아서 롤 잘돌아갔구 티비화면도 시원하게 컸습니당 그리고 장패드나 키보드 마우스도 깔끔해서 찝찝하지 않고 재밌게 게임 했어요♡♡♡ 입구에 DVD도 있는거 보니까 담엔 디비디방으로 예약해서 큰화면으루 영화보면 좋겠어요! >_< 이번엔 대실이었는데 울산에 숙박할일 있으면 여기루 하려구요 입구쪽에 빵이랑 라면이랑 먹을거리두 많았어요 !! (사진에있는 과자는 게임하면서 먹으려고 편의점 들려서 사온건데 간식들이 많아서 그냥올껄 싶었네요ㅎㅎ) 한가지 아쉬웠던 점은 세면대 배수구가 안막혀있어서 배수구 안쪽이 다 보여서 막아주셨음 좋겠습니당 ㅜㅜ ! 그리고 화장실에 담배냄새가 좀 났는데 아마 환풍구가 이어져서 그런가 싶어요 이거빼고는 방에는 담배냄새 하나도 안나고 다 완벽했어요♡,10.0,21일 전
50406,둥그스름한아빠,고양이sz님 안녕하세요.저희집을 어여삐 봐 주셔서 감사드립니다.다음에 오실때는 부족한점 보완해 놓겠습니다. 감사합니다;,10.0,19일 전
50406,겨울봄가을여름,객실컨디션은 깔끔했습니다. 다만 사람이 적게 이용하는 시간대여서인지 방이 쫌 쌀쌀했어요. 지난번에는 그런걸 못 느겼었는데.. 이외에는 뜨거운물도 금방 잘 나오고 침대도 깔끔해서 만족합니다.,8.7,2개월 전
50411,챈미미,시설은 좋았으나 사장부부들이 좀 불친절했습니다. 고객입장은 생각안하고 본인들 입장만 내세우는게 좀 불편했습니다.,10.0,11일 전
50411,하음z,"예전에좋았던기억이 있어서 최근다시예매했는데 만족하고갑니다:) 숙소는 물따뜻하게 씻고 포근하게자면,,최고아닙니까?ㅠㅠ 물따뜻하게나오고(샴푸냄새취저,,샴푸어디꺼죠,,?ㅎㅎ린스는없어서 담에챙겨가려구요) 침대이불포근하고,,💕씻고 바로기절했습니당 가볍게 진짜 숙박을원하신다면 가성비최고인 도미토리,,💕담에또올께요ㅎ 아침대마다 레모나c같은것도주셔서 아침에 하나먹고힘내서 나왔어요ㅎ 좋은하루되세요",10.0,3개월 전
50411,떠어기잉,저희 준게스트하우스를 방문해주셔서 감사합니다^^ 지내시는 동안 편히 머물다 가셨길 바라며 앞으로도 홍대에 오시게 된다면 다시 한번 찾아주세요~ 좋은 후기 남겨주셔서 감사합니다:) 코로나가 다시 심각하게 퍼지고 있는 요즘 건강관리 유의하시길 바라며 다음에 뵙는 그날까지 깨끗하고 쾌적한 환경의 객실 유지하고 기다리겠습니다^0^,10.0,2개월 전
50411,박센,자주 이용하는곳입니다 또 방문할게요,10.0,3개월 전
50411,왕굿,"방문해주셔서 감사합니다~ 저희 게스트하우스에서 즐겁고 편안한 시간 보내셨길 바래요^ㅡ^ 날씨가 많이 살쌀해졌는데요, 늘 건강 조심하시구요, 감사합니다~!! :)",10.0,3개월 전
50412,6551833,잘 쉬다가 갑니다 감사해요,10.0,5개월 전
50415,김민아밥팅,조용하고 한라산 가기 좋습니다,10.0,2년 전
50418,리형석,무작정 아무런계획없이 집사람이랑 단둘이 떠난 여행 영덕이란곳을 첨으로가서 맛난대게도 먹고 숙소를 찾던중눈에보이 리아모텔 새롭게 단장하여 오픈한곳인가봐요. 내부시설도 깨끗하고 청결하여 편안하게 잘쉬다왔습니다,10.0,2개월 전
50418,세둥잉,가격저렴하고 안에 정말 깔끔하고 사장님들 너무 친절하세요. 두번째방문인데 담에 또 이용하러갑니다.,10.0,4일 전
50418,근기류,사장님이 너무 친절하셔서 기분 좋았습니당 ㅎ 방도 따뜻하고 티비 안나온다고 사장님이 직접 올라오셔서 고쳐주시고 타지역에서 맘편히 쉬다가 간거같아요 금방에 편의점도 있어서 좋았습니당 !!,8.9,4일 전
50418,시냔지냔,호텔 분위기였습니다 사우나도 있고 편리해서 잘 묵고 갑니다 욕실도 엄청커서 목욕탕 온줄 알았네요 호텔 분위기였습니다 사우나도 있고 편리해서 잘 묵고 갑니다 욕실도 엄청커서 목욕탕 온줄 알았네요,10.0,12일 전
50418,여든여덟허물,방 문여는 순간 좋은냄새 나서 첫인상이 좋았어요! 침구 정리도 깔끔하고 화장실도 깨끗합니다 제가 가본 모텔 중에 가성비 가장 좋은듯요! 물론 일-월 숙박이라 싼것도 있었지만 이가격에 이 퀄리티라니ㅎㅎㅎㅎㅎ 집 수도시설 문제로 사실 어제도 다른모텔 갔었는데 너무 비교되네요ㅜㅜ 어제도 여기를 왔어야 했는데 휴.. 떠돌이 인생 몸편히 쉬다 갑니당 감사해용,7.0,1개월 전
50421,,지금 숙박중인데 사장님도 친절하시고..시설도 가격대비 나쁘진 않네요 위치도 편의점 바로 앞이라 괜찮고요 ㅎ 앞으로 춘천오게되면 여기만 이용할거 같네요 티비도 생각보다 크고 방은 나쁘진않네용 ㅎㅎ,10.0,1개월 전
50425,뿡뿡이뿡뿡뿡남미르,,7.0,
50425,허라하하하아,잘 쉬다 갑니다 감사합니당,9.3,5개월 전
50425,74세프라이드치킨,"직원분은 친절하셨으나, 주변 놀거리도 하나도 없구요 너무 허름해요 이 값주고 숙박을 한다는건 너무 아까웠어요 이상한 냄새도 나구요..",10.0,5개월 전
50425,쌍폭포,👍👍👍👍👍👍👍,10.0,6개월 전
50425,6441675,강릉아산병원이랑 가까워서 병원방문시 이용하기 좋아요,10.0,1년 전
50426,Ghaosnxk,저희가 예약을 실수로 잘못잡았음에도 친절하게 바꿔주실정도로 친절하시구 숙소 내부에도 쾌적합니다!!,10.0,1년 전
50426,베트남삼장법사,오랜만에 강릉여행에 이용한 숙소ㅎㅎㅎ대체적으로 만족입니다 넓은방과 구비되어있는 욕실용품들ㅎㅎㅎㅎ짐적게 여행할수잇을 숙소ㅎㅎㅎ다음에 또 이용할꺼같아여 만족입니다ㅎㅎㅎ넷플이용할수잇음 더좋겟네요,9.4,13일 전
50426,파주DMZ떠돌이별,자주 가는데 다 좋습니다 다만 티비에 넷플릭스나 유투브 볼 수 있는 기능이 탑재됐음 좋겠어요ㅋㅋ,10.0,18일 전
50426,마법사덱,방이 사진이랑 똑같고 진짜 넓어요 위치도 이동하기 좋은 위치고 깨끗하고 좋아요 가격이 저렴한 편이라 기대 많이 안했는데 진짜 생각보다 더 좋네요! 다음에 또 이용할만해요 기대 이상닙니다 추천,10.0,1개월 전
50426,여기어때회원14734788928,파주DMZ떠돌이별님 안녕하세요. 이동동선에 만족스러워서 다행입니다. 저희호텔을 이용해주셔서 감사합니다 더욱더 발전하는 파인시티가 되겠습니다,10.0,1일 전
50427,101세무역,강릉 숙소 여러군데 갔는데 여기가 제일 깨끗하고 넓고 좋네요. 들어갈때 리조트에 들어간 느낌. 방도 조용하고 침대도 좋아요. 강릉에서는 이제 여기서만 숙박.,4.6,2개월 전
50427,문란한척하는조신맨,옛날 모텔이어서 그런지 화장실 이런곳이 쫌 불안한곳이 많앗지만 뷰 맛집 !!!!!! 사람도 없어서 너무 조용해서 좋고 파도 소리랑 기차지나가는 소리는 전 백색소음으로 들려 잘잣네요 ㅎㅎ 강릉오면 전 또 여기로 >_<,9.5,1개월 전
50427,거치르르한수의,1. 담배 냄새가 너무 심하게 나서 8시간정도 창문을 열어뒀어요. 그러니까 좀 빠졌는데..민감하신분은 피하는 게 좋을듯요 2. 오래된 모텔 그 자체예요. 깨끗하다는 후기를 보고 갔는데 들어가자마자 떡하니 보이는 침구류에 머리카락 몇 올 붙어 있고 침대 옆 매트리스 사이에 누가 버리고 간지 모르겠는 휴지 덩어리들이...ㅠㅠ...뷰를 믿고 객실 비품은 구매한지 최소 nn년쯤 된 것 같더군요. 특히 화장실 샤워타올은ㅠㅠ집에서도 그런 것 안 씁니다.. 칫솔만 새로 주시고 나머지는 다 오래된 기성품이예요 3. TV로 뭐 볼 수 있는 게 없으니까 참고하세요.. 4. 사장님은 친절하십니다. 바다 뷰도 좋습니다. 하지만 주변에 먹을만한 게 없고 룸 상태가 너무 별로라서..말 그대로 아침에 일어나서 바다를 보고 싶다! 그걸로 충분하다! 하면 가도 좋을 것 같아요.,10.0,5개월 전
50427,나는고로존재한다,뷰도 좋았고 방도 깔끔했습니다. 사장님 친절했습니다. 잘쉬다 갔습니다,10.0,1년 전
50427,분석적인소리,거치르르한수의님 안녕하세요. 잘 쉬었다고 하시니 너무 감사합니다 요즘 코로나 땜에 다들 힘드신데 좋은 여행되시길 바랄게요 늘 건강하시고 행복하세요,10.0,9개월 전
50428,해구닝,괜찮아요 쏘쏘 ~~~~,10.0,1년 전
50428,여행을떠나요대치동일개미님,사장님이 되게 친절하시고 공짜로 오션뷰로 바꿔주셨어요 ㅎㅎ 경포해수욕장이 바로앞에있어서 바다구경하러가기도 참 좋았습니다 강릉여행 재밌게 하다갑니다 ㅎㅎ 방도 깨끗하고 따뜻해서 좋았어요~,6.6,9일 전
50428,아나와그레이,해구닝님 안녕하세요. 항상가족처럼 정성다해 편히쉬어가실수있도록 노력하겠습니다 감사합니다,6.6,9일 전
50428,뉘엿뉘엿한보리밥,경포대=숙소는 드림모텔.이죠! 방도 깨끗하고 바다.편의점.식당 모든 동선이 너무 좋아요:D 전기장판이 따뜻해서 숙면 취했네요. 힐링 제대로하고 갑니다~,10.0,11일 전
50428,ddaaaah,우선 사장님이 너무 친절하셔서 기분이 좋았어요!! 그리고 위치도 경포대해변 바로 앞에 끼고있어 아침일찍 해돋이보러 갈 때에도 편리했습니다!!,10.0,2개월 전
50431,환상적인거리,가성비는 좋지만 청결에 좀 더 신경써주시면 좋겠어요. 긴 머리카락이 많이 발견됐어요. 담배찌든냄새 약간 나서 향수뿌렸어요.. 문열어두고 잤는데 파도소리가 들려서 좋았어요. 호수쪽으로 무료공영주차장이 있어서 주차걱정없어요.,9.1,3개월 전
50431,훔양,"숙소는 조용하고,깔끔하고, 방도 따뜻하니 좋았어요. 사장님께 통영에 가볼만한곳을 물어보았는데 넘 친절하게 잘 응대해 주셔서 넘 기분이 좋았어요.~^^ 숙소 위치도 아주 ~좋고, 소화시킬겸 남망산 공원이 바로 뒤에 있어서 야경보며 걷다오기도 좋았어요~^^ 통영~또 오고 싶네요~👍",10.0,1개월 전
50431,스페인차렵저고리,우선 단점 추웠어요 전기장판이 괜히있는게 아니예요 건조해서 아침에 팩함이요 그러나 방 깨끗하고 뜨거운물 잘 나와요 시장이랑 가깝고 근처에 편의점 있어서 편했어요 주인 아주머닌 쫌 그렇다는 일직 갔더니 돈 만원 더 요구하심요 이건 뭐 우리가 한시간 일찍 갔으니 이해 했어요,10.0,1개월 전
50431,권걸뽀,시설깨끗하고 좋았어요~ 조금 아쉬운건 위풍이있어서 조금 추웠어요 ㅠ 다행이도 전기요가 깔려이어서 따뜻하게 잘잤어요^^ 다른건 모두만족입니다^^,10.0,1개월 전
50431,김ki,가격 대비 만족스럽습니다.,10.0,2개월 전
